date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,city,price_per_sqft
2014-06-11,330000.0,3.0,2.5,2210,7557,2.0,3,1989,Federal Way,149.32
2014-06-11,735000.0,4.0,1.75,2460,5100,1.5,5,1909,Seattle,298.78
2014-06-11,545000.0,3.0,2.5,2180,15693,1.0,4,1979,Sammamish,250.0
2014-06-11,214950.0,3.0,1.75,1570,4875,1.0,4,1977,Covington,136.91
2014-06-11,657500.0,4.0,2.75,4140,24190,2.0,3,2002,Auburn,158.82
2014-06-11,476000.0,3.0,1.0,1140,5500,1.5,4,1908,Seattle,417.54
2014-06-11,2888000.0,5.0,6.25,8670,64033,2.0,3,1965,Seattle,333.1
2014-06-11,110000.0,2.0,1.0,800,15000,1.0,3,1927,Seattle,137.5
2014-06-11,292000.0,4.0,2.75,2414,7693,2.0,3,2006,Auburn,120.96
2014-06-11,317000.0,3.0,1.0,1160,8813,1.0,3,1952,Seattle,273.28
2014-06-11,455000.0,4.0,2.5,3170,10688,2.0,3,2001,Auburn,143.53
2014-06-11,1365000.0,5.0,3.5,4210,17258,2.0,3,1995,Bellevue,324.23
2014-06-11,460000.0,3.0,2.0,2060,4437,1.0,3,1929,Seattle,223.3
2014-06-11,405000.0,3.0,2.0,1640,7201,1.0,3,1948,Seattle,246.95
2014-06-11,333000.0,2.0,1.0,720,6686,1.0,3,1942,Seattle,462.5
2014-06-11,427000.0,4.0,1.0,1860,4736,1.5,1,1901,Seattle,229.57
2014-06-11,742000.0,4.0,2.5,2810,10986,2.0,3,1997,Sammamish,264.06
2014-06-11,465000.0,4.0,2.5,2090,9702,1.0,5,1965,Shoreline,222.49
2014-06-11,809950.0,4.0,2.5,3280,6181,2.0,3,2001,Sammamish,246.94
2014-06-11,619400.0,4.0,2.0,2090,3610,1.5,5,1927,Seattle,296.36
2014-06-11,762400.0,3.0,1.75,2430,14607,1.0,3,1949,Mercer Island,313.74
2014-06-11,535000.0,5.0,2.25,2520,49222,2.0,4,1978,Issaquah,212.3
2014-06-11,881000.0,5.0,3.0,2510,4125,1.5,5,1925,Seattle,351.0
2014-06-11,813000.0,4.0,2.75,3370,6675,1.0,4,1948,Seattle,241.25
2014-06-11,234000.0,3.0,2.0,1640,5280,1.5,5,1910,Auburn,142.68
2014-06-11,308900.0,3.0,2.5,2250,7294,2.0,3,1994,Auburn,137.29
2014-06-11,450000.0,4.0,2.5,2300,19250,1.0,4,1955,North Bend,195.65
2014-06-11,547500.0,3.0,3.5,1650,2262,3.0,3,2010,Seattle,331.82
2014-06-11,399950.0,2.0,1.0,710,1131,2.0,4,1943,Seattle,563.31
2014-06-11,516000.0,4.0,3.5,2550,8698,2.0,3,2007,Snoqualmie,202.35
2014-06-11,250000.0,2.0,1.5,982,846,2.0,3,2006,Seattle,254.58
2014-06-11,475000.0,3.0,2.25,1630,2520,2.0,3,2005,Issaquah,291.41
2014-06-11,415000.0,4.0,2.5,2550,4500,2.0,3,2009,Renton,162.75
2014-06-11,545000.0,2.0,1.25,1240,2150,2.0,3,2014,Seattle,439.52
2014-06-11,329950.0,3.0,2.5,2456,7566,2.0,3,2012,Federal Way,134.34
2014-06-12,1325000.0,5.0,2.25,3200,20158,1.0,3,1965,Clyde Hill,414.06
2014-06-12,784000.0,3.0,3.5,3950,111078,1.5,3,1989,Redmond,198.48
2014-06-12,610750.0,4.0,2.25,2180,7297,2.0,3,1984,Sammamish,280.16
2014-06-12,578000.0,4.0,2.5,3140,9225,1.0,5,1966,Renton,184.08
2014-06-12,1485000.0,4.0,3.75,4030,10800,2.0,3,2006,Kirkland,368.49
2014-06-12,501000.0,3.0,1.75,1970,7972,1.0,5,1976,Renton,254.31
2014-06-12,465250.0,5.0,2.0,1940,7642,1.5,3,1957,Shoreline,239.82
2014-06-12,2250000.0,5.0,4.25,4860,9453,1.5,5,1905,Seattle,462.96
2014-06-12,1095000.0,0.0,0.0,3064,4764,3.5,3,1990,Seattle,357.38
2014-06-12,315000.0,2.0,1.0,970,5665,1.0,4,1908,Seattle,324.74
2014-06-12,900000.0,4.0,2.25,2460,44431,1.0,4,1957,Bellevue,365.85
2014-06-12,789500.0,4.0,2.5,3010,6100,2.0,3,2005,Redmond,262.29
2014-06-12,678500.0,3.0,2.0,2460,6600,1.0,4,1952,Seattle,275.81
2014-06-12,342500.0,3.0,2.0,2080,11375,1.0,3,2002,Enumclaw,164.66
2014-06-12,860000.0,4.0,3.25,3960,7012,2.0,3,2005,Sammamish,217.17
2014-06-12,306000.0,4.0,2.5,2490,8124,2.0,3,2001,Auburn,122.89
2014-06-12,580000.0,5.0,2.0,2060,6000,2.0,3,1903,Seattle,281.55
2014-06-12,405000.0,3.0,1.0,1330,15678,1.0,3,1984,Sammamish,304.51
2014-06-12,510000.0,3.0,1.75,1600,19200,1.0,4,1967,Kirkland,318.75
2014-06-12,173000.0,2.0,1.0,820,10450,1.0,4,1965,Renton,210.98
2014-06-12,210000.0,4.0,1.75,1200,7680,1.0,3,1968,Auburn,175.0
2014-06-12,445000.0,3.0,1.0,1050,5664,1.0,4,1947,Seattle,423.81
2014-06-12,585000.0,3.0,2.5,1910,1501,2.5,3,2007,Seattle,306.28
2014-06-12,381000.0,3.0,1.75,1800,6000,1.0,5,1950,Shoreline,211.67
2014-06-12,890000.0,3.0,2.25,2060,8640,1.0,4,1966,Kirkland,432.04
2014-06-12,235000.0,3.0,1.75,1840,9697,1.0,4,1985,Kent,127.72
2014-06-12,480000.0,3.0,2.5,1250,1103,3.0,3,2005,Seattle,384.0
2014-06-12,575000.0,2.0,1.0,1510,4032,1.5,3,1935,Seattle,380.79
2014-06-12,350000.0,4.0,2.25,2300,4600,1.5,4,1904,Seattle,152.17
2014-06-12,259000.0,4.0,1.5,1490,7560,2.0,3,1966,Des Moines,173.83
2014-06-12,599000.0,5.0,2.75,2820,4608,1.0,3,1967,Seattle,212.41
2014-06-12,210000.0,4.0,1.5,1130,7840,1.0,4,1970,Federal Way,185.84
2014-06-12,1184000.0,4.0,2.5,3200,7500,1.5,5,1948,Seattle,370.0
2014-06-12,545000.0,3.0,1.0,1510,5000,1.5,3,1909,Seattle,360.93
2014-06-12,299995.0,3.0,2.5,1970,7500,2.0,3,1988,Auburn,152.28
2014-06-12,440000.0,3.0,1.0,1210,5750,1.5,4,1910,Seattle,363.64
2014-06-12,699000.0,4.0,2.5,3280,27441,2.0,3,1996,Redmond,213.11
2014-06-12,795000.0,3.0,2.0,2420,17859,1.0,5,1979,Kirkland,328.51
2014-06-12,445000.0,5.0,1.75,2460,6846,1.5,5,1911,Seattle,180.89
2014-06-12,397990.0,3.0,1.0,1180,11862,1.0,4,1948,Seattle,337.28
2014-06-12,706000.0,3.0,2.75,1900,6400,1.0,5,1942,Seattle,371.58
2014-06-12,363000.0,3.0,3.25,1651,1779,2.0,3,2008,Seattle,219.87
2014-06-12,850000.0,4.0,2.25,2130,11843,2.0,4,1972,Mercer Island,399.06
2014-06-12,620000.0,2.0,1.0,1430,3000,1.5,3,1929,Seattle,433.57
2014-06-12,1228000.0,4.0,2.5,5730,44947,2.0,3,1991,Sammamish,214.31
2014-06-12,333000.0,4.0,2.5,1910,9244,1.0,4,1963,Renton,174.35
2014-06-12,743000.0,3.0,1.75,2110,11250,1.0,4,1961,Mercer Island,352.13
2014-06-12,448000.0,2.0,1.5,1630,3780,1.0,4,1940,Seattle,274.85
2014-06-12,485000.0,4.0,2.5,2470,35073,2.0,3,1989,Auburn,196.36
2014-06-12,489950.0,4.0,2.25,2640,31941,1.0,4,1986,Auburn,185.59
2014-06-12,498500.0,5.0,2.75,2990,7420,2.0,3,1996,Renton,166.72
2014-06-12,531000.0,3.0,2.5,2120,9736,2.0,3,1988,Bothell,250.47
2014-06-12,670000.0,3.0,2.5,2050,6420,1.0,3,1956,Seattle,326.83
2014-06-12,310000.0,5.0,3.0,1880,5000,1.0,3,1997,Seattle,164.89
2014-06-12,835000.0,3.0,3.0,2790,12523,2.0,4,1977,Des Moines,299.28
2014-06-12,1688000.0,4.0,2.5,3000,7500,2.0,3,1937,Seattle,562.67
2014-06-12,495000.0,4.0,2.5,2140,7245,2.0,3,2003,Seattle,231.31
2014-06-12,495000.0,3.0,2.0,1769,9300,1.0,4,1955,Normandy Park,279.82
2014-06-12,440000.0,3.0,1.0,1710,6556,1.5,4,1926,Seattle,257.31
2014-06-12,280000.0,1.0,0.75,420,6720,1.0,3,1922,Seattle,666.67
2014-06-12,1070000.0,4.0,2.5,3270,35445,2.0,3,1989,Bellevue,327.22
2014-06-12,1034500.0,4.0,2.5,2370,10858,2.0,3,2003,Bellevue,436.5
2014-06-12,248000.0,4.0,2.5,1770,5855,2.0,3,2003,Maple Valley,140.11
2014-06-12,294000.0,4.0,2.5,2210,8465,1.0,3,1990,Auburn,133.03
2014-06-12,561000.0,3.0,2.25,1710,4140,2.0,3,2004,Issaquah,328.07
2014-06-12,656500.0,4.0,2.0,2710,4750,1.0,4,1919,Seattle,242.25
2014-06-12,660000.0,3.0,3.0,2340,2970,2.0,5,1925,Seattle,282.05
2014-06-12,370000.0,2.0,1.0,1220,17172,1.0,4,1947,Kirkland,303.28
2014-06-12,349950.0,3.0,1.0,1060,9525,1.0,3,1966,Redmond,330.14
2014-06-12,223000.0,2.0,1.0,910,9869,1.0,3,1957,Renton,245.05
2014-06-12,560000.0,4.0,1.75,1880,3880,1.5,4,1944,Seattle,297.87
2014-06-12,594000.0,4.0,1.75,1870,5200,2.0,4,1937,Seattle,317.65
2014-06-12,600000.0,3.0,2.25,1480,5400,2.0,4,1914,Seattle,405.41
2014-06-12,315000.0,3.0,2.5,1880,7000,2.0,3,1993,Kent,167.55
2014-06-12,430000.0,4.0,1.75,1890,6000,1.0,4,1947,Seattle,227.51
2014-06-12,440000.0,3.0,2.75,1560,7392,1.0,5,1972,Kirkland,282.05
2014-06-12,312500.0,2.0,1.5,1070,1200,2.0,3,1999,Seattle,292.06
2014-06-12,1240000.0,5.0,4.0,4410,14380,2.0,3,2006,Redmond,281.18
2014-06-12,300000.0,3.0,3.25,1470,1235,2.0,3,2008,Seattle,204.08
2014-06-12,680000.0,3.0,2.5,2570,3600,2.5,3,2007,Issaquah,264.59
2014-06-12,336750.0,2.0,2.25,1170,1011,2.0,3,2009,Issaquah,287.82
2014-06-13,822500.0,5.0,3.5,2320,4960,2.0,5,1926,Seattle,354.53
2014-06-13,589000.0,4.0,3.0,2440,9600,2.0,5,1961,Kirkland,241.39
2014-06-13,863000.0,4.0,2.5,4120,22370,2.0,3,1997,Sammamish,209.47
2014-06-13,210000.0,2.0,1.75,1440,5680,1.0,4,1978,Des Moines,145.83
2014-06-13,206135.0,3.0,1.0,1340,11070,1.0,4,1978,Kent,153.83
2014-06-13,1125000.0,6.0,3.75,3010,4360,2.0,3,2014,Seattle,373.75
2014-06-13,285000.0,3.0,1.75,1840,8601,1.0,3,1905,Seattle,154.89
2014-06-13,230000.0,2.0,1.0,930,7550,1.0,3,1986,SeaTac,247.31
2014-06-13,845000.0,4.0,2.75,4070,115434,2.0,3,2002,North Bend,207.62
2014-06-13,350000.0,3.0,1.75,1820,9545,1.0,3,1976,Lake Forest Park,192.31
2014-06-13,304000.0,3.0,1.0,1280,8184,1.5,4,1947,Shoreline,237.5
2014-06-13,370000.0,2.0,1.0,900,4600,1.0,3,1951,Seattle,411.11
2014-06-13,810000.0,3.0,1.75,1980,13503,1.0,4,1952,Bellevue,409.09
2014-06-13,440000.0,4.0,2.25,2010,7575,1.0,3,1974,Kirkland,218.91
2014-06-13,1030000.0,4.0,2.5,2750,4800,2.0,3,1905,Seattle,374.55
2014-06-13,775000.0,4.0,2.0,3140,10875,1.0,3,1939,Seattle,246.82
2014-06-13,1335000.0,5.0,2.25,4200,5800,2.5,4,1906,Seattle,317.86
2014-06-13,235000.0,3.0,1.75,1900,8540,1.0,3,1980,SeaTac,123.68
2014-06-13,499950.0,3.0,1.0,1830,3000,1.5,3,1926,Seattle,273.2
2014-06-13,622500.0,5.0,2.75,3320,23760,2.0,4,1975,Woodinville,187.5
2014-06-13,300000.0,4.0,2.5,2700,10814,1.0,4,1966,Kent,111.11
2014-06-13,205000.0,3.0,1.0,1290,6566,1.0,5,1976,Federal Way,158.91
2014-06-13,435000.0,3.0,1.75,1500,8173,1.0,3,1997,Kirkland,290.0
2014-06-13,697000.0,4.0,2.75,3650,48351,1.5,4,1978,Woodinville,190.96
2014-06-13,153000.0,3.0,1.0,1270,6405,1.5,3,1944,Seattle,120.47
2014-06-13,454000.0,4.0,2.25,2630,39000,2.0,3,1979,Kent,172.62
2014-06-13,345000.0,2.0,1.5,1800,26615,1.0,5,1987,Auburn,191.67
2014-06-13,585000.0,3.0,1.0,1870,2807,1.5,4,1927,Seattle,312.83
2014-06-13,380000.0,4.0,2.5,2540,6365,2.0,3,2000,Renton,149.61
2014-06-13,250600.0,4.0,2.5,1930,8660,1.0,3,1981,Auburn,129.84
2014-06-13,890000.0,4.0,2.25,2770,13500,2.0,3,1974,Mercer Island,321.3
2014-06-13,370000.0,4.0,2.5,2220,5338,2.0,3,2001,Renton,166.67
2014-06-13,369500.0,3.0,1.5,1650,9957,1.0,4,1961,Seattle,223.94
2014-06-13,883000.0,4.0,2.5,3670,54450,2.0,3,1999,Sammamish,240.6
2014-06-13,950000.0,4.0,2.5,3770,35081,2.0,3,1989,Redmond,251.99
2014-06-13,615000.0,3.0,1.75,2350,20820,1.0,4,1978,Sammamish,261.7
2014-06-13,305000.0,3.0,1.5,1210,5240,1.0,4,1983,Seattle,252.07
2014-06-13,590000.0,4.0,2.5,2010,7972,2.0,4,1989,Issaquah,293.53
2014-06-13,485000.0,3.0,2.5,1580,6065,2.0,3,1985,Issaquah,306.96
2014-06-13,215000.0,2.0,1.0,710,7200,1.0,3,1943,Seattle,302.82
2014-06-13,430000.0,3.0,2.0,1910,5040,1.5,3,1971,Sammamish,225.13
2014-06-13,324900.0,4.0,2.5,1880,7965,2.0,3,2000,Maple Valley,172.82
2014-06-13,849900.0,2.0,2.0,2280,641203,2.0,3,1990,Vashon,372.76
2014-06-13,975000.0,5.0,2.75,3100,10014,1.0,4,1973,Mercer Island,314.52
2014-06-13,910000.0,5.0,2.5,2350,4000,2.0,3,1993,Seattle,387.23
2014-06-13,459950.0,3.0,1.75,1850,6869,1.0,5,1919,Burien,248.62
2014-06-13,325000.0,3.0,2.5,2070,8337,2.0,3,1997,Kent,157.0
2014-06-13,513000.0,4.0,2.75,2020,7070,1.0,5,1958,Seattle,253.96
2014-06-13,475000.0,3.0,2.25,1580,12177,1.0,3,1981,Sammamish,300.63
2014-06-13,419000.0,4.0,2.5,2690,7947,2.0,3,1993,Renton,155.76
2014-06-13,760000.0,4.0,2.5,2420,10285,1.0,3,1958,Burien,314.05
2014-06-13,1120000.0,5.0,1.5,2540,6660,2.0,4,1954,Seattle,440.94
2014-06-13,129000.0,2.0,1.0,1150,30184,1.0,3,1950,Renton,112.17
2014-06-13,725000.0,5.0,2.5,3210,12000,1.0,4,1968,Bellevue,225.86
2014-06-13,580000.0,3.0,2.5,2040,4627,2.0,3,1992,Redmond,284.31
2014-06-13,385000.0,3.0,2.25,1920,4833,1.0,4,1921,Seattle,200.52
2014-06-13,265000.0,4.0,1.75,1900,10588,1.0,5,1958,Auburn,139.47
2014-06-13,1735000.0,3.0,2.5,4310,32093,1.5,5,1982,Shoreline,402.55
2014-06-13,330000.0,3.0,2.5,1070,1155,2.0,3,2005,Seattle,308.41
2014-06-13,665000.0,4.0,2.5,2790,43091,2.0,4,1989,Woodinville,238.35
2014-06-13,799000.0,3.0,2.5,2860,4442,2.0,3,2000,Seattle,279.37
2014-06-13,589000.0,3.0,2.0,2250,8800,1.0,4,1925,Seattle,261.78
2014-06-13,1695000.0,2.0,2.25,3170,3000,2.0,5,1900,Seattle,534.7
2014-06-13,538000.0,3.0,1.0,1460,7200,1.0,3,1906,Seattle,368.49
2014-06-13,530100.0,3.0,1.0,1540,3399,1.5,3,1926,Seattle,344.22
2014-06-13,718500.0,3.0,2.0,2910,6600,2.0,4,1900,Seattle,246.91
2014-06-13,299000.0,3.0,1.75,1180,13927,1.0,5,1962,Renton,253.39
2014-06-13,556000.0,3.0,1.75,1640,7437,1.0,3,1948,Seattle,339.02
2014-06-13,171000.0,4.0,2.0,1520,19672,1.0,3,1920,Tukwila,112.5
2014-06-13,540000.0,5.0,3.0,3610,9775,2.0,3,2003,Maple Valley,149.58
2014-06-13,250000.0,3.0,2.25,1400,3814,2.0,3,2012,Covington,178.57
2014-06-13,795000.0,4.0,3.5,3200,3250,2.0,3,2007,Issaquah,248.44
2014-06-13,575000.0,3.0,3.0,1384,1287,2.0,3,2006,Seattle,415.46
2014-06-13,379500.0,3.0,2.25,1410,1287,2.0,3,2005,Issaquah,269.15
2014-06-13,385000.0,4.0,2.5,2050,5276,2.0,3,2006,Renton,187.8
2014-06-13,415500.0,4.0,2.5,1750,4779,2.0,3,2009,Kenmore,237.43
2014-06-14,397500.0,3.0,2.0,1510,6710,1.0,3,1972,Kirkland,263.25
2014-06-14,530000.0,3.0,2.5,1930,7214,2.0,3,2005,Seattle,274.61
2014-06-14,883000.0,4.0,2.5,2960,41656,2.0,3,1985,Woodinville,298.31
2014-06-14,850000.0,5.0,2.75,2920,11880,1.0,5,1968,Issaquah,291.1
2014-06-14,496752.0,2.0,1.0,1980,5000,1.0,4,1923,Seattle,250.88
2014-06-14,330000.0,3.0,1.75,1430,8865,1.0,3,1950,Seattle,230.77
2014-06-14,735000.0,4.0,2.75,2450,4187,2.0,3,2010,Issaquah,300.0
2014-06-14,525000.0,4.0,2.75,2360,4924,2.0,3,2008,Kenmore,222.46
2014-06-15,269950.0,3.0,2.5,1890,4838,2.0,3,2002,Tukwila,142.83
2014-06-15,650000.0,3.0,1.75,2140,9484,1.0,3,1953,Bellevue,303.74
2014-06-15,520500.0,3.0,2.0,1900,8100,1.0,4,1940,Seattle,273.95
2014-06-15,652500.0,4.0,2.5,2700,9122,2.0,3,1990,Issaquah,241.67
2014-06-15,506000.0,5.0,3.0,2430,8000,1.0,4,1957,Bellevue,208.23
2014-06-15,416000.0,3.0,1.0,1110,12150,1.0,4,1957,Bellevue,374.77
2014-06-16,500000.0,4.0,2.75,2280,15347,1.0,5,1960,Newcastle,219.3
2014-06-16,460000.0,3.0,1.75,1550,4708,1.0,4,1949,Seattle,296.77
2014-06-16,371025.0,3.0,2.0,1530,8925,1.0,3,1977,Bothell,242.5
2014-06-16,576000.0,4.0,2.5,2440,28405,2.0,3,2002,Kenmore,236.07
2014-06-16,353500.0,4.0,2.25,1760,9602,2.0,3,1987,Renton,200.85
2014-06-16,1735000.0,4.0,2.25,3040,5000,2.0,4,1926,Seattle,570.72
2014-06-16,183000.0,3.0,1.75,1070,8100,1.0,4,1957,Auburn,171.03
2014-06-16,763101.0,3.0,1.75,1990,5560,1.0,4,1939,Seattle,383.47
2014-06-16,460000.0,2.0,1.5,1090,4000,1.0,3,1951,Seattle,422.02
2014-06-16,825000.0,4.0,1.5,1890,6938,1.5,3,1919,Seattle,436.51
2014-06-16,265000.0,3.0,1.0,1000,9150,1.0,3,1969,Renton,265.0
2014-06-16,295000.0,3.0,1.75,1770,8235,1.0,3,1960,Burien,166.67
2014-06-16,418000.0,4.0,3.0,2360,6250,1.0,3,1960,Seattle,177.12
2014-06-16,554000.0,3.0,3.5,3380,108900,2.0,3,1999,Renton,163.91
2014-06-16,534500.0,3.0,2.5,1700,3150,2.0,3,2005,Issaquah,314.41
2014-06-16,690000.0,2.0,1.75,1600,4000,1.0,5,1918,Seattle,431.25
2014-06-16,530000.0,4.0,2.5,2050,6360,2.0,3,1988,Issaquah,258.54
2014-06-16,357186.0,2.0,1.75,1210,1040,2.0,3,2014,Issaquah,295.2
2014-06-16,300000.0,5.0,3.0,1940,6355,1.0,3,2007,Seattle,154.64
2014-06-16,304000.0,4.0,2.0,1810,8750,1.0,2,1967,Renton,167.96
2014-06-16,385000.0,4.0,1.75,1690,4080,1.0,4,1984,Seattle,227.81
2014-06-16,415000.0,4.0,2.0,1800,2970,1.0,4,1923,Seattle,230.56
2014-06-16,963000.0,4.0,3.5,3280,6603,2.0,3,2007,Bellevue,293.6
2014-06-16,792500.0,4.0,2.5,4290,175421,2.0,3,2004,Ravensdale,184.73
2014-06-16,309212.0,3.0,1.75,1150,9600,1.0,3,1979,North Bend,268.88
2014-06-16,235000.0,2.0,1.5,880,1805,2.0,3,1999,Seattle,267.05
2014-06-16,667000.0,3.0,1.5,1720,8100,2.0,3,1907,Seattle,387.79
2014-06-16,470000.0,3.0,1.5,1510,8000,1.0,4,1956,Bellevue,311.26
2014-06-16,375000.0,4.0,2.0,1240,3000,1.0,3,1908,Seattle,302.42
2014-06-16,410000.0,4.0,2.0,1580,9581,1.0,3,1953,Kirkland,259.49
2014-06-16,566000.0,4.0,2.25,2170,7737,2.0,3,1987,Sammamish,260.83
2014-06-16,680000.0,4.0,2.75,2500,4950,2.0,3,2010,Redmond,272.0
2014-06-16,332000.0,1.0,1.0,960,2640,1.0,3,1908,Seattle,345.83
2014-06-16,902000.0,4.0,2.5,3030,8507,2.0,3,2003,Kirkland,297.69
2014-06-16,500000.0,3.0,1.75,1540,10800,1.0,5,1947,Mercer Island,324.68
2014-06-16,445000.0,3.0,1.75,1890,32340,1.5,3,1976,Vashon,235.45
2014-06-16,825000.0,4.0,2.5,2810,9800,1.0,4,1973,Bellevue,293.59
2014-06-16,1095000.0,4.0,4.0,3530,8400,2.0,5,1958,Seattle,310.2
2014-06-16,277000.0,3.0,1.0,1100,8536,1.0,4,1957,Seattle,251.82
2014-06-16,545000.0,3.0,2.5,1940,9775,1.0,3,1975,Kirkland,280.93
2014-06-16,435000.0,3.0,2.5,2300,9521,2.0,3,2003,Duvall,189.13
2014-06-16,638000.0,3.0,2.5,2110,3600,2.0,3,2005,Redmond,302.37
2014-06-16,418000.0,4.0,1.5,1220,10580,1.0,3,1965,Bellevue,342.62
2014-06-16,499000.0,3.0,1.75,1750,12325,1.0,4,1968,Redmond,285.14
2014-06-16,150000.0,3.0,1.5,1230,8056,1.0,4,1949,Burien,121.95
2014-06-16,759950.0,3.0,2.5,3100,23790,2.0,3,2002,Sammamish,245.15
2014-06-16,427000.0,3.0,2.5,1830,65340,1.0,3,1991,North Bend,233.33
2014-06-16,632500.0,5.0,2.5,2640,7096,2.0,3,2003,Redmond,239.58
2014-06-16,660000.0,6.0,1.75,1840,2774,1.0,3,1900,Seattle,358.7
2014-06-16,862000.0,4.0,2.5,3190,14565,2.0,3,1990,Woodinville,270.22
2014-06-16,524000.0,2.0,1.0,1120,2000,1.5,3,1910,Seattle,467.86
2014-06-16,470000.0,3.0,1.5,1760,6723,1.0,3,1958,Seattle,267.05
2014-06-16,385000.0,3.0,2.0,1590,9912,2.0,3,2000,Vashon,242.14
2014-06-16,575000.0,4.0,2.5,2120,9603,2.0,3,1985,Issaquah,271.23
2014-06-16,220000.0,4.0,2.5,2240,9826,1.0,4,1988,Federal Way,98.21
2014-06-16,460000.0,2.0,1.0,890,2100,1.0,4,1919,Seattle,516.85
2014-06-16,1712500.0,3.0,3.25,2940,5432,3.0,4,1978,Seattle,582.48
2014-06-16,175000.0,3.0,1.5,1220,7300,1.0,3,1973,Auburn,143.44
2014-06-16,465000.0,3.0,2.25,2670,7500,1.0,4,1966,Burien,174.16
2014-06-16,552000.0,3.0,1.0,1120,2300,1.0,4,1912,Seattle,492.86
2014-06-16,565000.0,4.0,2.75,3130,139392,2.0,4,1981,Kent,180.51
2014-06-16,518000.0,4.0,2.5,1740,7500,1.0,4,1976,Redmond,297.7
2014-06-16,899950.0,4.0,3.5,3290,5414,2.0,3,2006,Kirkland,273.54
2014-06-16,373000.0,3.0,1.0,1770,5720,1.5,4,1926,Seattle,210.73
2014-06-16,385000.0,4.0,2.5,2960,5054,2.0,3,2006,Maple Valley,130.07
2014-06-16,245000.0,2.0,1.0,1200,4880,1.0,3,1943,Seattle,204.17
2014-06-16,375000.0,4.0,2.0,2400,6000,2.0,3,1913,Bothell,156.25
2014-06-16,699850.0,4.0,3.5,2690,6164,2.0,3,2002,Sammamish,260.17
2014-06-16,450000.0,6.0,2.25,3550,11780,1.0,4,1948,Seattle,126.76
2014-06-16,455000.0,2.0,1.5,1310,12196,1.5,3,1970,Redmond,347.33
2014-06-16,650000.0,4.0,2.75,2610,4160,3.0,5,1910,Seattle,249.04
2014-06-16,378000.0,5.0,2.5,2760,8015,1.0,4,1960,Seattle,136.96
2014-06-16,220000.0,3.0,2.0,1410,7998,1.0,4,1940,Tukwila,156.03
2014-06-16,285500.0,4.0,1.75,1960,7950,1.0,4,1967,Federal Way,145.66
2014-06-16,340000.0,3.0,2.5,1212,1174,3.0,3,2004,Seattle,280.53
2014-06-16,921000.0,4.0,1.5,2220,9496,1.0,4,1954,Bellevue,414.86
2014-06-16,375000.0,4.0,2.5,2040,109336,1.5,4,1973,Maple Valley,183.82
2014-06-16,999000.0,4.0,2.75,2800,19168,2.0,3,1992,Sammamish,356.79
2014-06-16,335000.0,3.0,1.5,2040,6000,1.0,3,1957,Seattle,164.22
2014-06-16,1920000.0,4.0,2.5,3070,34412,1.0,4,1950,Medina,625.41
2014-06-16,385000.0,2.0,1.0,830,26329,1.0,4,1928,Vashon,463.86
2014-06-16,850000.0,4.0,3.5,4140,7089,2.0,3,2003,Kirkland,205.31
2014-06-16,429000.0,5.0,2.5,2340,4500,2.0,3,2009,Renton,183.33
2014-06-16,523950.0,3.0,2.25,1420,1282,3.0,3,2006,Seattle,368.98
2014-06-16,798800.0,3.0,2.75,2670,3738,1.0,3,2013,Renton,299.18
2014-06-16,284000.0,3.0,2.5,1880,6008,2.0,3,2009,Kent,151.06
2014-06-16,852880.0,4.0,3.25,3450,6184,2.0,3,2014,Sammamish,247.21
2014-06-16,320000.0,3.0,2.25,1200,1400,3.0,3,2005,Seattle,266.67
2014-06-16,749995.0,4.0,3.25,3430,9870,2.0,3,2014,Bothell,218.66
2014-06-16,468500.0,3.0,2.5,1350,1186,2.0,3,2007,Seattle,347.04
2014-06-16,492500.0,5.0,2.5,2570,9962,2.0,3,2006,Duvall,191.63
2014-06-16,685000.0,4.0,3.5,2840,4637,3.0,3,2008,Seattle,241.2
2014-06-16,542525.0,4.0,2.5,2650,5600,2.0,3,2014,Renton,204.73
2014-06-16,435000.0,3.0,2.0,1980,2674,3.0,3,2007,Seattle,219.7
2014-06-17,242000.0,3.0,1.75,1280,7524,1.5,4,1988,Kent,189.06
2014-06-17,325000.0,4.0,2.5,2610,7091,2.0,3,1987,Federal Way,124.52
2014-06-17,837700.0,5.0,2.75,3010,12611,2.0,3,1994,Redmond,278.31
2014-06-17,210000.0,1.0,1.0,930,7129,1.0,3,1948,Seattle,225.81
2014-06-17,187500.0,3.0,1.5,1180,7000,1.0,4,1977,Federal Way,158.9
2014-06-17,560000.0,5.0,1.0,1710,9100,1.5,4,1926,Seattle,327.49
2014-06-17,272000.0,3.0,2.0,1380,7476,1.0,3,1989,Auburn,197.1
2014-06-17,235000.0,3.0,1.75,1190,7280,1.0,4,1968,Auburn,197.48
2014-06-17,259000.0,3.0,2.0,1870,5909,1.0,3,1986,Kent,138.5
2014-06-17,866059.0,5.0,3.5,3130,4797,2.0,3,2014,Bellevue,276.7
2014-06-17,473000.0,2.0,1.0,900,5100,1.0,4,1909,Seattle,525.56
2014-06-17,405000.0,3.0,1.5,1880,7400,1.0,3,1968,Lake Forest Park,215.43
2014-06-17,870000.0,4.0,4.25,3010,4887,2.0,4,1951,Seattle,289.04
2014-06-17,475000.0,3.0,2.25,2280,5750,1.0,4,1985,Seattle,208.33
